car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,manufacture,engine,Seats,num_owners
Maruti Wagon R VXI Plus,499000.0,12000,1,0,2017,1197.0,5,1
Hyundai i20 Magna,290000.0,58182,1,0,2009,1248.0,5,1
Hyundai Grand i10 Magna,325000.0,325000,1,0,2013,1956.0,5,1
Fiat Punto 1.3 Active,270000.0,127152,0,0,2014,1248.0,5,1
Jeep Compass 2.0 Limited,1220000.0,98492,0,0,2018,1968.0,5,1
Maruti Swift Dzire AGS ZDI Plus,775000.0,23000,0,1,2018,2755.0,7,1
Audi A3 35 TDI Premium Plus,2075000.0,45000,0,1,2017,3198.0,7,1
Toyota Innova Crysta 2.8 ZX AT BSIV,2490000.0,63001,0,1,2019,1462.0,6,1
Ford Endeavour 3.2 Trend AT 4X4,2050000.0,72000,0,1,2016,2755.0,7,1
Maruti XL6 Zeta,1145000.0,26000,1,0,2020,2393.0,7,1
Toyota Innova Crysta 2.8 GX AT BSIV,2075000.0,46000,0,1,2019,998.0,5,2
Toyota Innova Crysta 2.4 VX MT,1950000.0,140000,0,0,2018,1248.0,5,1
Hyundai Venue SX Plus Turbo DCT,1060000.0,3500,1,1,2021,1969.0,7,1
Maruti Ciaz ZDi SHVS,540000.0,120000,0,0,2015,1498.0,5,1
Volvo XC 90 D5 Inscription,6500000.0,39000,0,1,2018,998.0,5,1
Volkswagen Vento 1.5 TDI Highline AT,950000.0,79100,0,1,2017,1462.0,6,1
Maruti Zen Estilo LXI BS IV,175000.0,60000,1,0,2009,1497.0,5,2
Maruti XL6 Alpha,1000000.0,30000,1,0,2022,1598.0,5,1
Tata Altroz XZ Diesel,825000.0,46000,0,0,2020,1199.0,5,1
Volkswagen Vento 1.6 Comfortline,860000.0,65232,1,0,2018,1493.0,7,1
Volkswagen Polo Diesel Comfortline 1.2L,270000.0,106865,0,0,2010,2609.0,7,1
Mahindra TUV 300 T8 AMT,800000.0,49900,0,1,2016,1498.0,5,1
Mahindra Scorpio SLX 2.6 Turbo 7 Str,265000.0,100000,0,0,2007,1086.0,5,3
Ford Aspire 1.5 TDCi Titanium Plus,525000.0,110000,0,0,2015,1462.0,5,1
Hyundai Santro Magna Corp Edition AMT,576000.0,9000,1,1,2020,3198.0,7,1
Maruti SX4 S Cross Alpha,944999.9999999999,15000,1,0,2020,1248.0,5,1
Ford Endeavour Titanium Plus 4X4,3250000.0,45000,0,1,2019,1497.0,7,1
Maruti Swift VDI,450000.0,100000,0,0,2013,1396.0,5,2
Honda BR-V i-VTEC V CVT,815000.0,80000,1,1,2017,998.0,5,2
Hyundai i20 Sportz 1.4 CRDi,532000.0,80000,0,0,2015,1497.0,5,1
Hyundai i20 Asta Turbo DCT DT,1125000.0,11000,1,1,2021,1396.0,5,1
Honda City i VTEC CVT VX,725000.0,50000,1,1,2015,1197.0,5,2
Hyundai i20 Asta 1.4 CRDi,575000.0,90000,0,0,2015,1498.0,5,1
Hyundai Grand i10 1.2 Kappa Asta,500000.0,90000,1,0,2018,1591.0,5,1
Skoda Rapid 1.5 TDI AT Style BSIV,975000.0,93500,0,1,2019,998.0,5,1
Hyundai Creta 1.6 VTVT AT SX Plus,999000.0,32000,1,1,2017,936.0,5,2
Maruti Wagon R VXI BS IV,340000.0,60000,1,0,2014,1498.0,5,1
Chevrolet Beat Diesel LS,215000.0,70000,0,0,2015,1984.0,4,2
Honda City ZX CVT,860000.0,70000,1,1,2017,1799.0,5,2
Volkswagen Beetle 2.0,1525000.0,18999,1,1,2010,1248.0,5,2
Honda Civic 1.8 V AT,350000.0,110000,1,1,2007,1197.0,5,2
Maruti Swift Dzire VDi,315000.0,145000,0,0,2011,1461.0,5,2
Hyundai i10 Magna 1.2 iTech SE,190000.0,60000,1,0,2008,998.0,5,1
Renault Pulse RxL Optional,250000.0,50000,0,0,2012,1197.0,5,1
Maruti Wagon R VXI BS IV,330000.0,70000,1,0,2015,2999.0,7,2
Hyundai i20 Active 1.2 S,590000.0,48000,1,0,2015,1186.0,5,1
Isuzu MU 7 4x2 BS III,800000.0,80000,0,0,2014,1582.0,5,3
Hyundai Aura S Diesel,775000.0,40000,0,0,2020,1248.0,5,1
Hyundai Verna 1.6 CRDi SX,700000.0,50000,0,0,2015,1995.0,5,1
Fiat Punto Pure 1.3L Advanced Multi-Jet,200000.0,158763,0,0,2012,2179.0,7,1
BMW 3 Series 320d Luxury Line,3150000.0,35000,0,1,2017,2179.0,7,1
Tata Safari Storme LX,310000.0,90000,0,0,2012,1497.0,5,2
Mahindra XUV500 W8 AWD,750000.0,120000,0,0,2013,2179.0,7,3
Honda City i VTEC V,550000.0,60000,1,0,2015,1497.0,5,2
Mahindra XUV500 W8 2WD,900000.0,70000,0,0,2015,1598.0,5,1
Honda City E,425000.0,97320,1,0,2012,1199.0,5,1
Volkswagen Vento Diesel Highline,490000.00000000006,118393,0,0,2014,1368.0,5,1
Honda Jazz ZX,890000.0,24774,1,0,2021,999.0,5,1
Fiat Linea Emotion,170000.0,50000,1,0,2010,1968.0,5,1
Renault KWID Climber 1.0 AMT,490000.00000000006,13800,1,1,2020,1198.0,5,1
Skoda Yeti Ambition 4X2,400000.0,147000,0,0,2011,998.0,5,2
Honda Amaze SX i-VTEC,480000.0,50000,1,0,2016,1498.0,7,3
Hyundai EON 1.0 Era Plus,320000.0,50000,1,0,2017,2494.0,8,2
Honda BR-V i-DTEC S MT,850000.0,30000,0,0,2018,1498.0,5,1
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,1490000.0,56001,0,0,2014,1798.0,5,1
Honda City i DTec V,725000.0,60000,0,0,2016,998.0,5,1
Toyota Corolla Altis VL AT,1039000.0,32976,1,1,2016,1198.0,5,2
Maruti Wagon R VXI BS IV,354000.0,6830,1,0,2014,814.0,5,1
Nissan Micra Active XV S,328000.0,76018,1,0,2016,1591.0,5,1
Hyundai EON Magna Plus,270000.0,65841,1,0,2016,2179.0,7,1
Hyundai Creta 1.6 VTVT E Plus,799000.0,29943,1,0,2017,993.0,5,2
Tata New Safari DICOR 2.2 EX 4x2,501000.0,35383,0,0,2014,1798.0,5,1
Maruti Zen VXI BSII,,90000,1,0,2004,1199.0,5,3
Skoda Superb Elegance 1.8 TSI AT,475000.0,50000,1,1,2012,998.0,5,2
Chevrolet Beat LS,134000.0,63723,1,0,2010,1197.0,5,1
Maruti Wagon R LXI CNG,340000.0,75270,Cng,0,2016,1368.0,5,1
Hyundai i20 1.2 Asta,264000.0,80502,1,0,2011,1198.0,5,3
Fiat Linea 1.4 Emotion,224000.00000000003,39520,1,0,2013,1198.0,5,1
Volkswagen Polo Petrol Highline 1.2L,295000.0,60000,1,0,2011,1498.0,5,1
Volkswagen Polo Petrol Highline 1.2L,265000.0,79000,1,0,2010,2179.0,7,1
Volkswagen CrossPolo 1.5 TDI,484999.99999999994,66000,0,0,2015,2967.0,5,1
Mahindra XUV500 W8 2WD,463000.0,116509,0,0,2012,2894.0,4,2
Audi A6 3.0 TDI Quattro Technology,1085000.0,76398,0,1,2012,1197.0,5,2
Audi RS5 Coupe,3500000.0,55000,1,1,2011,2179.0,5,2
Hyundai i20 Sportz 1.2,447000.0,61000,1,0,2014,1248.0,5,1
Land Rover Freelander 2 SE,1850000.0,80000,0,1,2014,1197.0,5,2
Maruti Ciaz VDi Plus SHVS,604000.0,64803,0,0,2016,1197.0,5,1
Hyundai i20 1.2 Sportz,252000.0,34453,1,0,2010,1497.0,5,1
Maruti Swift Dzire AMT VXI,575000.0,17348,1,1,2017,1498.0,5,2
Tata Nexon 1.5 Revotorq XM,600000.0,102732,0,0,2018,1248.0,5,1
Nissan Sunny XL CVT,400000.0,90592,1,1,2013,1198.0,5,1
Maruti Baleno Alpha Diesel,750000.0,80000,0,0,2018,2354.0,5,1
Honda Amaze VX i-Vtech,470000.0,19062,1,0,2015,2360.0,5,1
Honda CR-V 2.4L 4WD AT,1075000.0,65000,1,1,2015,1199.0,5,1
Mitsubishi Outlander 2.4,525000.0,45000,1,1,2011,2987.0,5,1
Volkswagen Polo Diesel Highline 1.2L,398000.0,83634,0,0,2013,1493.0,7,1
Mercedes-Benz M-Class ML 350 4Matic,2050000.0,103000,0,1,2013,1498.0,7,2
Mahindra TUV 300 T8 AMT,599000.0,42032,0,1,2016,2143.0,5,2
Honda Mobilio S i-DTEC,436000.00000000006,89653,0,0,2014,2987.0,7,3
Mercedes-Benz GLC 220d 4MATIC Sport,4500000.0,57000,0,1,2018,1995.0,5,1
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,3275000.0,80000,0,1,2014,1968.0,5,1
BMW X1 sDrive 20D xLine,950000.0,82000,0,1,2013,2487.0,5,3
Audi A4 2.0 TDI,1225000.0,50000,0,1,2013,1498.0,5,1
Toyota Camry Hybrid 2.5,1875000.0,98000,1,1,2018,1794.0,5,1
Volkswagen Polo 1.5 TDI Comfortline,393000.0,71033,0,0,2014,2179.0,7,2
Toyota Corolla Altis 1.8 VL AT,325000.0,95000,1,1,2009,1968.0,5,3
Mahindra XUV500 W10 AWD,1200000.0,68000,0,0,2018,1248.0,5,2
Audi A6 2.0 TDI Premium Plus,1275000.0,98000,0,1,2013,1497.0,5,2
Maruti Swift Vdi BSIII,199000.0,92860,0,0,2008,1896.0,5,1
Honda City E,300000.0,77132,1,0,2012,0.0,5,1
Skoda New Laura L and K AT,135000.0,118971,0,1,2008,1598.0,5,2
MG ZS EV Exclusive,2185000.0,28000,Electric,1,2021,1968.0,5,1
Volkswagen Vento Petrol Highline AT,273000.0,71760,1,1,2010,1248.0,5,1
Skoda Octavia Elegance 2.0 TDI AT,913000.0000000001,84612,0,1,2014,998.0,5,1
Maruti Ciaz VDI SHVS,593000.0,124183,0,0,2017,2993.0,5,1
Maruti Wagon R LXI CNG,341000.0,47756,Cng,0,2016,1591.0,5,1
BMW X5 xDrive 30d M Sport,5200000.0,65000,0,1,2017,1591.0,5,1
Hyundai Verna 1.6 SX VTVT,375000.0,37125,1,0,2011,1497.0,5,1
Hyundai Verna 1.6 SX VTVT,352000.0,87013,1,0,2013,1598.0,5,3
Honda City 1.5 S MT,271000.0,149232,1,0,2010,1364.0,5,1
Volkswagen Vento Petrol Highline,254000.0,82145,1,0,2012,1461.0,5,3
Toyota Etios Liva GD,282000.0,75805,0,0,2011,1298.0,5,1
Renault Duster 110PS Diesel RxL,575000.0,73000,0,0,2015,1197.0,5,1
Maruti Swift Dzire VXi,190000.0,91717,1,0,2009,998.0,5,2
Maruti Swift VXI,317000.0,61828,1,0,2013,1373.0,7,1
Maruti Wagon R LXI BS IV,238000.0,98554,1,0,2012,2993.0,5,1
Maruti Ertiga ZXI,462000.0,112696,1,0,2013,1498.0,5,2
BMW 7 Series 730Ld,2418000.0,9329,0,1,2013,1248.0,5,1
Skoda Rapid 1.5 TDI Style BSIV,666000.0,64419,0,0,2017,1197.0,5,1
Maruti Swift Dzire VDI,563000.0,91892,0,0,2016,1197.0,5,1
Hyundai i20 Asta 1.2,479000.0,50827,1,0,2015,995.0,5,2
Maruti Baleno 1.2 Alpha,553000.0,69167,1,0,2015,1493.0,5,1
Chevrolet Spark 1.0 LT,,84489,1,0,2011,998.0,5,3
Kia Seltos HTE D,1182000.0,35343,0,0,2021,0.0,5,1
Maruti Wagon R VXI BS IV,236000.0,100527,1,0,2012,799.0,5,1
Tata Nexon EV Prime XZ Plus,367000.0,54239,Electric,1,2020,1373.0,7,1
Renault KWID RXT Optional,313000.0,26457,1,0,2018,1061.0,5,3
Maruti Ertiga VXI CNG,486000.00000000006,67231,Cng,0,2014,998.0,5,1
Maruti Wagon R LXI Minor Duo LPG,121000.0,74228,Lpg,0,2008,1197.0,5,1
Maruti Celerio VXI CNG Optional BSIV,451000.0,55362,Cng,0,2017,999.0,5,1
Hyundai i10 Magna AT,179000.0,80896,1,1,2010,1493.0,5,3
Skoda Slavia 1.0 TSI Ambition,1270000.0,2263,1,0,2022,1462.0,5,1
Hyundai Creta SX Diesel,1750000.0,25000,0,0,2021,2494.0,8,1
Maruti Vitara Brezza ZXI Plus,1008000.0,14572,1,0,2021,1498.0,7,1
Toyota Innova 2.5 G4 Diesel 8-seater,566000.0,91865,0,0,2011,1197.0,5,1
Honda Mobilio S i-DTEC,595000.0,77000,0,0,2015,5000.0,4,1
Hyundai Grand i10 Magna,395000.0,36109,1,0,2014,2755.0,7,1
Jaguar XJ 5.0 L V8 Supercharged,2975000.0,72000,1,1,2012,2499.0,7,2
Toyota Fortuner 2.8 2WD AT,3000000.0,73500,0,1,2018,1497.0,5,1
Chevrolet Tavera Neo 3 LS 7 C BSIII,596000.0,212171,0,0,2015,2755.0,7,1
Honda City i VTEC VX Option,712000.0,73079,1,0,2016,1373.0,5,1
Toyota Innova Crysta 2.8 GX AT BSIV,1546000.0,47791,0,1,2017,1086.0,5,1
Maruti Ciaz ZXi,490000.00000000006,89982,1,0,2015,1198.0,5,2
Hyundai Santro Xing GLS,112999.99999999999,100694,1,0,2008,1197.0,5,3
Volkswagen Polo Petrol Comfortline 1.2L,303000.0,42788,1,0,2013,1248.0,5,2
Maruti Swift VXI,276000.0,53127,1,0,2012,2982.0,7,2
Maruti Swift Dzire Ldi BSIV,256999.99999999997,47832,0,0,2010,1193.0,5,2
Toyota Fortuner 3.0 Diesel,878999.9999999999,119570,0,0,2010,998.0,5,2
Tata Zest Revotron 1.2 XT,323000.0,13251,1,0,2015,1499.0,5,1
Hyundai Verna SX Opt Turbo,1432000.0,10514,1,1,2021,624.0,4,1
Ford Ecosport 1.5 Ti VCT MT Trend,444000.00000000006,58613,1,0,2013,1598.0,5,1
Tata Nano Lx,,46883,1,0,2010,1399.0,8,2
Volkswagen Polo Petrol Highline 1.6L,325000.0,56000,1,0,2011,1197.0,5,2
Chevrolet Enjoy Petrol LS 8 Seater,300000.0,210000,1,0,2014,1197.0,5,1
Hyundai i10 Sportz 1.2 AT,249000.00000000003,103000,1,1,2010,1598.0,5,2
Hyundai i20 1.2 Sportz,345000.0,86000,1,0,2012,1598.0,5,1
Volkswagen Vento Petrol Highline,299000.0,76000,1,0,2011,998.0,5,1
Volkswagen Vento Petrol Highline AT,325000.0,76000,1,1,2011,1995.0,5,2
Maruti Wagon R LXI CNG Optional,400000.0,40000,Cng,0,2017,1591.0,5,3
Hyundai Tucson 2.0 e-VGT 2WD AT GL,1750000.0,50000,0,1,2018,2179.0,7,1
Hyundai Verna VTVT 1.6 AT SX Option,1030000.0000000001,20000,1,1,2018,1197.0,5,1
Mahindra XUV500 W8 FWD,669000.0,74000,0,0,2012,1061.0,5,1
Hyundai i10 Magna,120000.0,120000,1,0,2008,1498.0,5,3
Maruti Estilo LXI,105000.0,70000,1,0,2009,1799.0,5,2
Honda City i DTEC V,650000.0,87000,0,0,2015,1798.0,5,2
Honda Civic 1.8 S MT,140000.0,110000,1,0,2007,1199.0,7,3
Skoda Superb Style 1.8 TSI AT,1650000.0,61000,1,1,2017,2523.0,5,1
Volkswagen Polo 1.2 MPI Highline,580000.0,21300,1,0,2016,1462.0,5,1
Mahindra Bolero ZLX BSIII,520000.0,110000,0,0,2015,1199.0,5,3
Toyota Urban cruiser High AT,1215000.0,11400,1,1,2022,1582.0,5,1
Honda WR-V Exclusive Petrol,700000.0,30000,1,0,2018,1497.0,5,1
Hyundai Elantra CRDi SX,550000.0,120000,0,0,2014,1798.0,5,3
Honda City i VTEC VX,500000.0,98000,1,0,2014,1586.0,5,1
Skoda Superb 1.8 TSI MT,355000.0,50000,1,0,2010,1197.0,6,1
Maruti SX4 Zxi BSIII,150000.0,100000,1,0,2007,2835.0,5,2
Maruti Swift Dzire VXI,450000.0,73000,1,0,2013,1493.0,5,1
Mitsubishi Pajero 2.8 L,550000.0,90786,0,0,2007,796.0,5,2
Hyundai Venue SX Diesel,1048000.0,14801,0,0,2020,998.0,5,1
Maruti Alto LXi,110000.00000000001,70000,1,0,2008,1461.0,5,3
Maruti Wagon R VXI BS IV,350000.0,40000,1,0,2017,1248.0,5,4
Nissan Sunny Diesel XV,350000.0,120000,0,0,2014,1248.0,5,1
Tata Zest Quadrajet 1.3 XT,450000.0,77000,0,0,2016,796.0,5,1
Maruti Vitara Brezza VDi Option,750000.0,90000,0,0,2017,1493.0,7,1
Maruti Alto LXi BSIII,170000.0,100000,1,0,2008,2179.0,5,2
Hyundai Verna CRDi,200000.0,175000,0,0,2010,1493.0,5,3
Mahindra XUV500 W10 AWD,921000.0000000001,155000,0,0,2015,1197.0,5,2
Hyundai Verna CRDi SX ABS,150000.0,170000,0,0,2007,1086.0,5,2
Hyundai i20 1.2 Asta,300000.0,70000,1,0,2010,1193.0,5,3
Hyundai i10 Era LPG,235000.0,25000,Lpg,0,2012,999.0,5,1
Tata Indica GLS,125000.0,72000,1,0,2008,1248.0,5,2
Renault Kiger RXZ AMT DT,900000.0,8500,1,1,2021,1248.0,5,1
Chevrolet Sail Hatchback 1.3 TCDi,260000.0,120000,0,0,2014,1498.0,5,1
Fiat Punto 1.3 Emotion,300000.0,100000,0,0,2014,1396.0,5,2
Honda City ZX CVT,1500000.0,10000,1,1,2021,1798.0,5,1
Hyundai i20 Asta 1.4 CRDi,415000.00000000006,70000,0,0,2013,1197.0,5,2
Toyota Corolla Altis 1.8 Limited Edition,875000.0,32000,1,0,2015,1498.0,5,1
Hyundai Xcent 1.2 Kappa AT S Option,450000.0,70000,1,1,2015,1596.0,5,3
Honda City i-DTEC VX,800000.0,110000,0,0,2017,1193.0,5,2
Ford Fusion 1.6 Duratec Petrol,,110000,1,0,2007,1498.0,5,2
Tata Indica Xeta GLS BS IV,130000.0,80000,1,0,2006,1498.0,5,2
Volkswagen Polo 1.5 TDI Highline,450000.0,90000,0,0,2015,995.0,5,2
Honda Amaze VX CVT Diesel,1100000.0,50000,0,1,2021,995.0,5,1
Chevrolet Spark 1.0 LS LPG,,60000,Lpg,0,2009,1196.0,8,2
Chevrolet Spark 1.0 LS LPG,,60000,Lpg,0,2009,2494.0,5,2
Ford Figo Petrol Titanium,130000.0,50000,1,0,2010,1197.0,5,3
Toyota Innova 2.5 G1 Diesel 8-seater,200000.0,120000,0,0,2005,814.0,5,4
Maruti Wagon R VXI 1.2 BSIV,259000.0,108000,1,0,2013,1197.0,5,4
Hyundai EON Era Plus,300000.0,60000,1,0,2015,1799.0,5,2
Maruti Swift VVT VXI,450000.0,50000,1,0,2016,1197.0,5,2
Honda Civic 1.8 S MT,140000.0,110000,1,0,2007,2143.0,5,3
Hyundai Grand i10 1.2 Kappa Asta,525000.0,60000,1,0,2017,2179.0,5,1
Mercedes-Benz C-Class C 250 CDI Avantgarde,1190000.0,75000,0,1,2011,1798.0,5,2
Jaguar XF 2.2 Litre Luxury,2475000.0,50000,0,1,2015,1995.0,5,1
Skoda Superb LK 1.8 TSI AT,1711000.0,69000,1,1,2016,2143.0,5,1
BMW X1 sDrive20d,1170000.0,135000,0,1,2011,5461.0,7,1
Mercedes-Benz CLA 200 CDI Sport,2800000.0,24000,0,1,2018,2199.0,5,1
Mercedes-Benz S-Class S 500 L,1875000.0,72000,1,1,2011,1995.0,5,1
Hyundai Santa Fe 4x4 AT,775000.0,126000,0,1,2012,1995.0,5,2
BMW 3 Series GT Luxury Line,4400000.0,14000,0,1,2020,1799.0,5,1
BMW 3 Series 320d Luxury Line,1850000.0,61000,0,1,2015,1199.0,5,2
Honda Civic 1.8 V MT,250000.0,60000,1,0,2008,999.0,5,1
Tata Tiago 1.2 Revotron XZ Plus,500000.0,5000,1,0,2019,1798.0,5,1
Renault KWID 1.0 RXT Opt,380000.0,25000,1,0,2020,1396.0,5,2
Toyota Corolla Altis VL AT,950000.0,50000,1,1,2015,1991.0,5,1
Hyundai i20 Sportz 1.4 CRDi,500000.0,60000,0,0,2013,1896.0,5,1
Mercedes-Benz GLA Class 200 Sport,3300000.0,15000,1,1,2020,796.0,5,1
Skoda Octavia Ambiente 1.9 TDI,345000.0,96000,0,0,2009,1497.0,5,2
Maruti Alto LXi BSIII,139000.0,120000,1,0,2007,1198.0,5,4
Honda City i VTEC CVT VX,711000.0,70000,1,1,2016,1197.0,5,1
Tata Nexon 1.2 Revotron XM,799000.0,22045,1,0,2019,1461.0,7,1
Maruti Swift Dzire 1.2 Lxi BSIV,240000.0,110000,1,0,2011,2494.0,5,3
Nissan Micra Diesel XV,285000.0,70000,0,0,2012,998.0,5,2
Toyota Innova 2.5 G (Diesel) 7 Seater,640000.0,141292,0,0,2011,1197.0,5,1
Maruti Zen Estilo VXI BSIV,190000.0,93313,1,0,2010,998.0,5,2
Maruti Swift Dzire ZXI 1.2 BS IV,700000.0,20798,1,0,2018,1197.0,5,1
Maruti Wagon R CNG LXI,390000.0,91849,Cng,0,2015,1197.0,5,1
Maruti Baleno 1.2 Sigma,625000.0,15758,1,0,2019,1498.0,5,1
Hyundai i20 1.2 Sportz,250000.0,80000,1,0,2010,1497.0,5,2
Ford Ecosport 1.5 DV5 MT Titanium,545000.0,121000,0,0,2013,1497.0,5,1
Honda City i VTEC SV,610000.0,83114,1,0,2015,1462.0,5,1
Honda City i VTEC SV,595000.0,76357,1,0,2015,1061.0,5,1
Maruti Ciaz Alpha AT,960000.0,10000,1,1,2020,1373.0,5,1
Maruti Wagon R LXI Minor,105000.0,90000,1,0,2007,1196.0,5,2
Maruti Ciaz ZXi Plus,630000.0,50000,1,0,2017,1498.0,5,1
Maruti Eeco CNG 5 Seater AC BSIV,450000.0,40000,Cng,0,2017,1197.0,5,2
Honda Jazz 1.5 VX i DTEC,550000.0,110000,0,0,2016,1047.0,5,2
Maruti Baleno 1.2 CVT Zeta,640000.0,25000,1,1,2017,999.0,5,1
Tata Tigor 1.05 Revotorq XT,450000.0,120000,0,0,2017,814.0,5,1
Hyundai Santro GS zipDrive - Euro II,,120000,1,0,2003,1582.0,5,1
Hyundai EON LPG Magna Plus,261000.0,120000,Lpg,0,2014,1396.0,5,2
Hyundai Verna 1.6 SX CRDi (O),434999.99999999994,100000,0,0,2013,1199.0,5,2
Hyundai i20 Asta Option Diesel,740000.0,110000,0,0,2019,796.0,5,1
Tata Tigor XZ Plus,570000.0,40000,1,0,2019,998.0,7,1
Maruti Alto 800 VXI,290000.0,80000,1,0,2015,2523.0,5,1
Maruti Wagon R LXI CNG,315000.0,100000,Cng,0,2013,796.0,5,1
Mahindra Bolero ZLX,625000.0,50000,0,0,2015,2987.0,5,1
Maruti Alto LX,,46000,1,0,2003,796.0,5,2
Mercedes-Benz S-Class 320 CDI,950000.0,87000,0,1,2007,1248.0,5,2
Maruti Alto LXI,,75000,1,0,2004,2354.0,5,1
Tata Manza Aura (ABS) Quadrajet BS IV,190000.0,110000,0,0,2010,1405.0,5,2
Honda Accord 2.4 Inspire M/T,425000.0,64000,1,0,2010,1497.0,5,1
Tata Indica Terra TDI BSIII,200000.0,77000,0,0,2010,1598.0,5,1
Honda City EXi,140000.0,110000,1,0,2007,1396.0,5,3
Volkswagen Vento Diesel Highline,280000.0,100000,0,0,2011,1086.0,5,2
Tata Indigo GLX,100000.0,50000,1,0,2004,2446.0,5,1
Hyundai i10 Era,295000.0,62000,1,0,2013,1197.0,5,2
Toyota Qualis FS B1,170000.0,120000,0,0,2002,998.0,5,3
Hyundai Xcent Prime T Plus CNG,409999.99999999994,120000,Cng,0,2018,1248.0,5,2
Maruti Wagon R LXI Optional,360000.0,90000,1,0,2016,1586.0,5,2
Maruti Swift VDI,400000.0,80000,0,0,2013,999.0,5,2
Maruti SX4 Vxi BSIII,170000.0,120000,1,0,2007,1798.0,2,2
Datsun RediGO AMT 1.0 T Option,310000.0,15000,1,1,2018,1995.0,5,1
Skoda Superb LK 1.8 TSI AT,1700000.0,80000,1,1,2017,1198.0,5,1
BMW 3 Series 320d,500000.0,90000,0,1,2011,1498.0,5,1
Maruti Super Carry STD CNG,580000.0,10000,Cng,0,2021,1198.0,7,1
Honda WR-V i-DTEC VX,650000.0,70000,0,0,2017,1061.0,5,1
Honda CR-V AT With Sun Roof,350000.0,100000,1,1,2008,2179.0,5,3
Maruti Wagon R LXI Minor,,80000,1,0,2006,998.0,5,4
Mahindra XUV500 W8 4WD,550000.0,160000,0,0,2012,1991.0,5,5
Maruti Wagon R VXI BS IV,340000.0,48000,1,0,2014,1198.0,5,1
Chevrolet Cruze LTZ,310000.0,90000,0,0,2011,1299.0,5,2
Datsun GO A,250000.0,50000,1,0,2016,909.0,5,3
Ford Ikon 1.3 Flair,,107000,1,0,2005,998.0,5,1
Mahindra Supro VX 5 Str,350000.0,30000,0,0,2017,2143.0,5,1
Maruti Wagon R VXI Plus Optional,390000.0,35000,1,0,2018,2987.0,5,2
Mercedes-Benz C-Class C 220 CDI Elegance AT,649000.0,70000,0,1,2010,2967.0,5,2
Mercedes-Benz E-Class E270 CDI,685000.0,69146,0,1,2006,1498.0,5,2
Audi Q5 3.0 TDI Quattro,2900000.0,67000,0,1,2016,1194.0,5,2
Honda Jazz 1.5 VX i DTEC,545000.0,99452,0,0,2016,998.0,5,1
Ford Figo Titanium,550000.0,28330,1,0,2020,1497.0,5,1
Maruti Baleno RS,615000.0,50960,1,0,2017,1298.0,5,1
Kia Seltos HTX IVT G,1420000.0,13575,1,1,2021,998.0,5,1
Maruti Swift Dzire VXi,190000.0,85000,1,0,2008,999.0,5,2
Maruti Wagon R LXI BS IV,265000.0,85000,1,0,2012,999.0,5,2
Volkswagen Virtus Topline AT,1700000.0,7020,1,1,2022,999.0,5,0
Volkswagen Virtus Highline AT,1500000.0,3638,1,1,2022,1498.0,5,0
Volkswagen Virtus Topline,1525000.0,4792,1,0,2022,1956.0,5,0
Volkswagen Virtus GT Plus,1925000.0,11193,1,1,2022,1197.0,5,0
Jeep Compass 2.0 Longitude Option BSIV,1113000.0,67008,0,0,2017,1364.0,5,3
Hyundai i10 Sportz,245000.00000000003,81000,1,0,2010,1197.0,5,1
Toyota Etios VD,330000.0,80000,0,0,2011,1199.0,4,2
Maruti Baleno 1.2 Sigma,535000.0,17000,1,0,2016,1197.0,5,1
Honda Amaze V CVT Petrol,795000.0,22000,1,1,2019,624.0,5,1
Hyundai Aura S CNG,750000.0,31000,Cng,0,2021,1197.0,5,1
Tata Nano CNG XM,170000.0,72000,Cng,0,2015,814.0,5,2
Hyundai Grand i10 1.2 Kappa Sportz Option AT,520000.0,68000,1,1,2017,1197.0,5,1
Hyundai EON Sportz,320000.0,32935,1,0,2017,1198.0,5,1
Hyundai Grand i10 1.2 Kappa Sportz BSIV,570000.0,16000,1,0,2018,998.0,5,1
Honda Brio S MT,330000.0,72224,1,0,2013,1193.0,5,1
Hyundai EON 1.0 Era Plus,295000.0,35667,1,0,2017,1197.0,5,1
Tata Zest Revotron 1.2T XMS,375000.0,58602,1,0,2015,1197.0,7,1
Hyundai i10 Magna,245000.00000000003,40102,1,0,2012,1197.0,5,1
Hyundai Grand i10 1.2 Kappa Sportz BSIV,495000.0,70518,1,0,2017,999.0,5,1
Hyundai i20 Sportz 1.2,341000.0,133876,1,0,2013,1461.0,5,1
Renault Triber RXT EASY-R AMT,811000.0,7309,1,1,2020,1497.0,5,1
Renault Duster 110PS Diesel RxL,536000.0,209362,0,0,2015,1086.0,5,1
Honda City 1.5 V AT,298000.0,105685,1,1,2010,1497.0,5,2
Hyundai Santro Xing GL,113999.99999999999,58415,1,0,2008,1199.0,5,2
Honda City 1.5 V MT,285000.0,69411,1,0,2010,998.0,5,2
Honda WR-V i-VTEC VX,715000.0,31356,1,0,2017,1493.0,5,1
Maruti A-Star Zxi,158000.0,112640,1,0,2009,1599.0,5,3
Kia Seltos GTX Plus AT D,1828000.0,49289,0,1,2020,1497.0,4,1
Hyundai Verna Transform VTVT,166000.0,86208,1,0,2010,1373.0,5,4
Honda City i VTEC V,694000.0,40530,1,0,2016,998.0,5,1
